@relation file_test_step_18

@attribute LOC numeric
@attribute LOC_TOUCHED numeric
@attribute NUMBER_OF_REVISIONS numeric
@attribute LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute MAX_LOC_ADDED numeric
@attribute TOTAL_LOC_REMOVED numeric
@attribute MAX_LOC_REMOVED numeric
@attribute AVG_LOC_TOUCHED numeric
@attribute BUGGY {YES,NO}

@data
146,0,0,0,0,0,0,0,0,0,YES
125,0,0,0,0,0,0,0,0,0,NO
272,0,0,0,0,0,0,0,0,0,NO
348,0,0,0,0,0,0,0,0,0,YES
109,0,0,0,0,0,0,0,0,0,NO
256,0,0,0,0,0,0,0,0,0,NO
51,0,0,0,0,0,0,0,0,0,NO
357,12,2,6,3,1,3,6,3,6,NO
67,0,0,0,0,0,0,0,0,0,NO
23,0,0,0,0,0,0,0,0,0,NO
73,292,2,146,73,1,73,146,73,146,NO
212,848,2,424,212,1,212,424,212,424,NO
44,0,0,0,0,0,0,0,0,0,NO
29,0,0,0,0,0,0,0,0,0,NO
203,149,5,88,17.6,2,22,61,20,29,NO
20,0,0,0,0,0,0,0,0,0,NO
71,0,0,0,0,0,0,0,0,0,NO
61,252,4,126,31.5,1,61,126,61,63,NO
95,380,2,190,95,1,95,190,95,190,NO
7,0,0,0,0,0,0,0,0,0,NO
120,0,0,0,0,0,0,0,0,0,NO
21,84,2,42,21,1,21,42,21,42,NO
81,324,2,162,81,1,81,162,81,162,NO
40,0,0,0,0,0,0,0,0,0,NO
88,352,2,176,88,1,88,176,88,176,NO
96,0,0,0,0,0,0,0,0,0,NO
108,432,2,216,108,1,108,216,108,216,NO
161,644,2,322,161,1,161,322,161,322,YES
45,180,2,90,45,1,45,90,45,90,NO
118,472,2,236,118,1,118,236,118,236,NO
58,0,0,0,0,0,0,0,0,0,NO
188,8,2,4,2,1,2,4,2,4,NO
37,0,0,0,0,0,0,0,0,0,NO
84,336,2,168,84,1,84,168,84,168,NO
82,0,0,0,0,0,0,0,0,0,NO
47,0,0,0,0,0,0,0,0,0,NO
6,0,0,0,0,0,0,0,0,0,NO
79,0,0,0,0,0,0,0,0,0,NO
198,0,2,0,0,1,0,0,0,0,NO
153,25,3,19,6.333333,2,15,6,2,8,NO
737,0,0,0,0,0,0,0,0,0,YES
18,0,0,0,0,0,0,0,0,0,NO
711,26,2,26,13,1,13,0,0,13,NO
219,176,2,74,37,1,37,102,51,88,NO
288,6,2,2,1,1,1,4,2,3,NO
148,0,0,0,0,0,0,0,0,0,NO
77,0,0,0,0,0,0,0,0,0,NO
80,0,0,0,0,0,0,0,0,0,NO
85,0,0,0,0,0,0,0,0,0,NO
10,0,0,0,0,0,0,0,0,0,NO
521,14,4,12,3,2,6,2,1,3,NO
125,0,0,0,0,0,0,0,0,0,NO
18,0,0,0,0,0,0,0,0,0,NO
125,0,0,0,0,0,0,0,0,0,NO
24,0,0,0,0,0,0,0,0,0,NO
62,0,2,0,0,1,0,0,0,0,NO
37,0,0,0,0,0,0,0,0,0,NO
41,0,0,0,0,0,0,0,0,0,NO
36,0,0,0,0,0,0,0,0,0,NO
19,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
196,0,2,0,0,1,0,0,0,0,NO
67,0,0,0,0,0,0,0,0,0,NO
23,0,0,0,0,0,0,0,0,0,NO
39,0,0,0,0,0,0,0,0,0,NO
18,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
6,0,0,0,0,0,0,0,0,0,NO
53,0,0,0,0,0,0,0,0,0,YES
44,0,0,0,0,0,0,0,0,0,NO
1,0,0,0,0,0,0,0,0,0,NO
35,0,0,0,0,0,0,0,0,0,NO
83,0,0,0,0,0,0,0,0,0,NO
16,0,0,0,0,0,0,0,0,0,NO
78,8,2,4,2,1,2,4,2,4,NO
142,20,2,10,5,1,5,10,5,10,NO
24,22,2,12,6,1,6,10,5,11,NO
614,38,4,20,5,2,6,18,5,9,YES
66,12,2,10,5,1,5,2,1,6,NO
9,0,0,0,0,0,0,0,0,0,NO
84,0,0,0,0,0,0,0,0,0,NO
113,0,0,0,0,0,0,0,0,0,NO
5,0,0,0,0,0,0,0,0,0,NO
20,0,0,0,0,0,0,0,0,0,NO
124,0,0,0,0,0,0,0,0,0,NO
167,0,0,0,0,0,0,0,0,0,NO
25,0,0,0,0,0,0,0,0,0,NO
10,0,0,0,0,0,0,0,0,0,NO
20,8,2,6,3,1,3,2,1,4,NO
16,0,0,0,0,0,0,0,0,0,NO
20,0,0,0,0,0,0,0,0,0,NO
8,0,0,0,0,0,0,0,0,0,NO
8,0,0,0,0,0,0,0,0,0,NO
28,0,0,0,0,0,0,0,0,0,NO
13,4,2,2,1,1,1,2,1,2,NO
32,8,2,4,2,1,2,4,2,4,NO
127,0,0,0,0,0,0,0,0,0,NO
41,8,2,8,4,1,4,0,0,4,NO
433,116,4,58,14.5,2,23,58,23,29,YES
9,0,0,0,0,0,0,0,0,0,NO
171,0,0,0,0,0,0,0,0,0,NO
365,0,0,0,0,0,0,0,0,0,NO
67,0,0,0,0,0,0,0,0,0,NO
82,0,0,0,0,0,0,0,0,0,YES
188,0,0,0,0,0,0,0,0,0,NO
66,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
46,0,0,0,0,0,0,0,0,0,NO
48,0,0,0,0,0,0,0,0,0,NO
89,0,0,0,0,0,0,0,0,0,NO
103,0,0,0,0,0,0,0,0,0,NO
49,0,0,0,0,0,0,0,0,0,NO
196,2,2,2,1,1,1,0,0,1,YES
87,0,0,0,0,0,0,0,0,0,YES
116,0,0,0,0,0,0,0,0,0,NO
58,0,0,0,0,0,0,0,0,0,NO
80,0,0,0,0,0,0,0,0,0,NO
133,32,2,32,16,1,16,0,0,16,NO
90,0,0,0,0,0,0,0,0,0,NO
65,0,0,0,0,0,0,0,0,0,NO
13,0,0,0,0,0,0,0,0,0,NO
134,0,0,0,0,0,0,0,0,0,NO
52,28,2,18,9,1,9,10,5,14,NO
64,0,0,0,0,0,0,0,0,0,NO
31,0,0,0,0,0,0,0,0,0,NO
44,0,0,0,0,0,0,0,0,0,NO
77,0,0,0,0,0,0,0,0,0,NO
196,0,0,0,0,0,0,0,0,0,NO
99,0,0,0,0,0,0,0,0,0,NO
104,0,0,0,0,0,0,0,0,0,NO
137,0,0,0,0,0,0,0,0,0,NO
42,0,0,0,0,0,0,0,0,0,NO
64,0,0,0,0,0,0,0,0,0,NO
259,10,2,8,4,1,4,2,1,5,NO
322,4,2,2,1,1,1,2,1,2,NO
112,0,0,0,0,0,0,0,0,0,NO
477,0,0,0,0,0,0,0,0,0,NO
112,0,0,0,0,0,0,0,0,0,NO
171,0,0,0,0,0,0,0,0,0,NO
131,0,0,0,0,0,0,0,0,0,NO
159,0,0,0,0,0,0,0,0,0,YES
186,0,0,0,0,0,0,0,0,0,NO
450,20,2,16,8,1,8,4,2,10,NO
600,0,0,0,0,0,0,0,0,0,YES
249,0,0,0,0,0,0,0,0,0,NO
133,0,0,0,0,0,0,0,0,0,NO
866,70,4,51,12.75,1,41,19,9,17,NO
140,0,0,0,0,0,0,0,0,0,NO
1732,189,3,161,53.666667,2,79,28,10,63,NO
553,196,4,102,25.5,2,50,94,47,49,NO
87,0,0,0,0,0,0,0,0,0,NO
56,224,2,112,56,1,56,112,56,112,NO
38,20,2,16,8,1,8,4,2,10,NO
106,0,0,0,0,0,0,0,0,0,NO
12,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
12,0,0,0,0,0,0,0,0,0,NO
12,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
12,0,0,0,0,0,0,0,0,0,NO
12,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
12,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
12,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
12,0,0,0,0,0,0,0,0,0,NO
12,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
26,0,0,0,0,0,0,0,0,0,NO
88,0,0,0,0,0,0,0,0,0,NO
52,0,0,0,0,0,0,0,0,0,NO
14,0,0,0,0,0,0,0,0,0,NO
89,12,2,6,3,1,3,6,3,6,NO
140,0,0,0,0,0,0,0,0,0,NO
92,368,2,184,92,1,92,184,92,184,NO
23,0,0,0,0,0,0,0,0,0,NO
62,248,2,124,62,1,62,124,62,124,NO
58,232,2,116,58,1,58,116,58,116,NO
29,0,0,0,0,0,0,0,0,0,NO
36,144,2,72,36,1,36,72,36,72,NO
57,0,0,0,0,0,0,0,0,0,NO
4,0,0,0,0,0,0,0,0,0,NO
3,0,0,0,0,0,0,0,0,0,NO
4,0,0,0,0,0,0,0,0,0,NO
38,0,0,0,0,0,0,0,0,0,NO
88,0,0,0,0,0,0,0,0,0,NO
36,0,0,0,0,0,0,0,0,0,NO
59,0,0,0,0,0,0,0,0,0,NO
4,0,0,0,0,0,0,0,0,0,NO
18,0,0,0,0,0,0,0,0,0,NO
53,0,0,0,0,0,0,0,0,0,NO
6,0,0,0,0,0,0,0,0,0,NO
38,0,0,0,0,0,0,0,0,0,NO
24,0,0,0,0,0,0,0,0,0,NO
72,0,0,0,0,0,0,0,0,0,NO
9,0,0,0,0,0,0,0,0,0,NO
57,0,0,0,0,0,0,0,0,0,NO
6,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
54,10,2,8,4,1,4,2,1,5,NO
54,216,2,108,54,1,54,108,54,108,NO
39,0,0,0,0,0,0,0,0,0,NO
73,292,2,146,73,1,73,146,73,146,NO
46,0,0,0,0,0,0,0,0,0,NO
62,248,2,124,62,1,62,124,62,124,NO
8,32,2,16,8,1,8,16,8,16,NO
43,0,0,0,0,0,0,0,0,0,NO
15,60,2,30,15,1,15,30,15,30,NO
46,184,2,92,46,1,46,92,46,92,NO
22,88,2,44,22,1,22,44,22,44,NO
13,52,2,26,13,1,13,26,13,26,NO
4,0,0,0,0,0,0,0,0,0,NO
75,300,2,150,75,1,75,150,75,150,NO
24,96,2,48,24,1,24,48,24,48,NO
11,44,2,22,11,1,11,22,11,22,NO
26,0,0,0,0,0,0,0,0,0,NO
16,0,0,0,0,0,0,0,0,0,NO
8,0,0,0,0,0,0,0,0,0,NO
8,0,0,0,0,0,0,0,0,0,NO
12,48,2,24,12,1,12,24,12,24,NO
9,36,2,18,9,1,9,18,9,18,NO
22,0,0,0,0,0,0,0,0,0,NO
90,0,0,0,0,0,0,0,0,0,NO
21,0,0,0,0,0,0,0,0,0,NO
8,32,2,16,8,1,8,16,8,16,NO
8,32,2,16,8,1,8,16,8,16,NO
8,32,2,16,8,1,8,16,8,16,NO
8,32,2,16,8,1,8,16,8,16,NO
8,32,2,16,8,1,8,16,8,16,NO
8,32,2,16,8,1,8,16,8,16,NO
8,32,2,16,8,1,8,16,8,16,NO
8,0,0,0,0,0,0,0,0,0,NO
4,0,0,0,0,0,0,0,0,0,NO
8,32,2,16,8,1,8,16,8,16,NO
8,32,2,16,8,1,8,16,8,16,NO
4,0,0,0,0,0,0,0,0,0,NO
34,0,0,0,0,0,0,0,0,0,NO
16,0,0,0,0,0,0,0,0,0,NO
9,0,0,0,0,0,0,0,0,0,NO
38,0,0,0,0,0,0,0,0,0,NO
25,0,0,0,0,0,0,0,0,0,NO
20,0,0,0,0,0,0,0,0,0,NO
63,0,0,0,0,0,0,0,0,0,NO
232,0,0,0,0,0,0,0,0,0,NO
36,0,0,0,0,0,0,0,0,0,NO
40,0,0,0,0,0,0,0,0,0,NO
18,0,0,0,0,0,0,0,0,0,NO
8,0,0,0,0,0,0,0,0,0,NO
138,121,1,64,64,1,64,57,57,121,NO
5,0,0,0,0,0,0,0,0,0,NO
4,0,0,0,0,0,0,0,0,0,NO
88,0,0,0,0,0,0,0,0,0,NO
187,0,0,0,0,0,0,0,0,0,NO
87,22,1,9,9,1,9,13,13,22,NO
38,6,2,4,2,1,2,2,1,3,NO
80,0,0,0,0,0,0,0,0,0,NO
59,0,0,0,0,0,0,0,0,0,NO
105,0,0,0,0,0,0,0,0,0,NO
96,0,0,0,0,0,0,0,0,0,NO
118,0,0,0,0,0,0,0,0,0,NO
68,0,0,0,0,0,0,0,0,0,NO
19,0,0,0,0,0,0,0,0,0,NO
65,0,0,0,0,0,0,0,0,0,NO
129,0,0,0,0,0,0,0,0,0,NO
80,0,0,0,0,0,0,0,0,0,NO
158,0,0,0,0,0,0,0,0,0,NO
22,0,0,0,0,0,0,0,0,0,NO
12,0,0,0,0,0,0,0,0,0,NO
36,0,0,0,0,0,0,0,0,0,NO
27,0,0,0,0,0,0,0,0,0,NO
46,0,0,0,0,0,0,0,0,0,NO
26,0,2,0,0,1,0,0,0,0,YES
39,0,2,0,0,1,0,0,0,0,NO
18,2,1,1,1,1,1,1,1,2,NO
34,8,2,4,2,1,2,4,2,4,NO
30,0,0,0,0,0,0,0,0,0,NO
156,0,0,0,0,0,0,0,0,0,NO
89,0,0,0,0,0,0,0,0,0,NO
104,0,0,0,0,0,0,0,0,0,YES
142,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
44,0,0,0,0,0,0,0,0,0,NO
25,0,0,0,0,0,0,0,0,0,NO
9,0,0,0,0,0,0,0,0,0,NO
589,1220,3,1199,399.666667,1,589,21,21,406,NO
85,174,4,172,43,2,85,2,1,43,NO
27,54,2,54,27,1,27,0,0,27,NO
23,50,4,48,12,2,23,2,1,12,NO
84,72,2,62,31,1,31,10,5,36,NO
42,0,0,0,0,0,0,0,0,0,NO
112,0,0,0,0,0,0,0,0,0,NO
26,0,0,0,0,0,0,0,0,0,NO
20,0,0,0,0,0,0,0,0,0,NO
175,0,0,0,0,0,0,0,0,0,NO
30,0,0,0,0,0,0,0,0,0,NO
99,0,0,0,0,0,0,0,0,0,NO
47,0,0,0,0,0,0,0,0,0,NO
41,0,0,0,0,0,0,0,0,0,NO
16,0,0,0,0,0,0,0,0,0,NO
24,0,0,0,0,0,0,0,0,0,NO
95,0,0,0,0,0,0,0,0,0,NO
48,0,0,0,0,0,0,0,0,0,NO
36,0,0,0,0,0,0,0,0,0,NO
9,0,0,0,0,0,0,0,0,0,NO
91,0,0,0,0,0,0,0,0,0,NO
31,0,0,0,0,0,0,0,0,0,NO
31,0,0,0,0,0,0,0,0,0,NO
31,0,0,0,0,0,0,0,0,0,NO
30,0,0,0,0,0,0,0,0,0,NO
30,0,0,0,0,0,0,0,0,0,NO
30,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
15,0,0,0,0,0,0,0,0,0,NO
16,0,0,0,0,0,0,0,0,0,NO
216,0,0,0,0,0,0,0,0,0,NO
41,0,0,0,0,0,0,0,0,0,NO
19,0,0,0,0,0,0,0,0,0,NO
85,0,0,0,0,0,0,0,0,0,NO
555,80,2,34,17,1,17,46,23,40,NO
22,88,2,44,22,1,22,44,22,44,NO
46,184,2,92,46,1,46,92,46,92,NO
15,60,2,30,15,1,15,30,15,30,NO
18,72,2,36,18,1,18,36,18,36,NO
37,0,0,0,0,0,0,0,0,0,NO
15,60,2,30,15,1,15,30,15,30,NO
175,700,2,350,175,1,175,350,175,350,NO
9,36,2,18,9,1,9,18,9,18,NO
1,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
54,0,0,0,0,0,0,0,0,0,NO
22,0,0,0,0,0,0,0,0,0,NO
77,0,0,0,0,0,0,0,0,0,NO
82,0,0,0,0,0,0,0,0,0,NO
57,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
17,2,2,0,0,1,0,2,1,1,NO
252,12,2,8,4,1,4,4,2,6,NO
32,0,0,0,0,0,0,0,0,0,NO
7,0,0,0,0,0,0,0,0,0,NO
87,0,0,0,0,0,0,0,0,0,NO
16,0,0,0,0,0,0,0,0,0,NO
150,0,0,0,0,0,0,0,0,0,NO
144,0,0,0,0,0,0,0,0,0,NO
23,0,0,0,0,0,0,0,0,0,NO
48,8,2,4,2,1,2,4,2,4,NO
8,0,2,0,0,1,0,0,0,0,NO
69,0,0,0,0,0,0,0,0,0,NO
37,0,0,0,0,0,0,0,0,0,NO
48,0,0,0,0,0,0,0,0,0,NO
242,0,0,0,0,0,0,0,0,0,YES
287,0,0,0,0,0,0,0,0,0,NO
481,0,0,0,0,0,0,0,0,0,YES
286,24,1,1,1,1,1,23,23,24,NO
44,0,0,0,0,0,0,0,0,0,NO
97,0,0,0,0,0,0,0,0,0,NO
86,0,0,0,0,0,0,0,0,0,NO
123,4,1,1,1,1,1,3,3,4,NO
112,0,0,0,0,0,0,0,0,0,NO
134,0,0,0,0,0,0,0,0,0,NO
116,0,0,0,0,0,0,0,0,0,NO
148,4,2,2,1,1,1,2,1,2,NO
57,0,0,0,0,0,0,0,0,0,NO
49,0,0,0,0,0,0,0,0,0,NO
177,0,0,0,0,0,0,0,0,0,NO
14,0,0,0,0,0,0,0,0,0,NO
63,12,2,6,3,1,3,6,3,6,NO
60,12,2,6,3,1,3,6,3,6,NO
43,0,0,0,0,0,0,0,0,0,NO
29,134,4,116,29,1,29,18,9,33,NO
46,92,4,92,23,1,46,0,0,23,NO
32,0,0,0,0,0,0,0,0,0,NO
48,96,4,96,24,1,48,0,0,24,NO
5,0,0,0,0,0,0,0,0,0,NO
65,0,0,0,0,0,0,0,0,0,NO
18,0,0,0,0,0,0,0,0,0,NO
490,38,2,20,10,1,10,18,9,19,YES
190,22,2,10,5,1,5,12,6,11,NO
208,0,0,0,0,0,0,0,0,0,NO
106,0,0,0,0,0,0,0,0,0,NO
116,0,0,0,0,0,0,0,0,0,NO
26,0,0,0,0,0,0,0,0,0,NO
5,22,4,18,4.5,1,5,4,2,5,NO
10,50,4,36,9,1,16,14,5,12,NO
25,150,13,87,6.692308,1,33,63,15,11,NO
41,42,7,22,3.142857,1,4,20,5,6,NO
37,0,0,0,0,0,0,0,0,0,NO
35,0,0,0,0,0,0,0,0,0,NO
24,0,0,0,0,0,0,0,0,0,NO
25,0,0,0,0,0,0,0,0,0,NO
71,2,2,2,1,1,1,0,0,1,NO
33,2,2,2,1,1,1,0,0,1,NO
31,0,0,0,0,0,0,0,0,0,NO
307,0,0,0,0,0,0,0,0,0,NO
46,0,0,0,0,0,0,0,0,0,NO
62,30,4,14,3.5,2,4,16,5,7,NO
79,496,4,342,85.5,1,169,154,75,124,NO
28,173,18,92,5.111111,1,12,81,10,9,NO
107,332,13,191,14.692308,1,23,141,19,25,NO
61,68,9,39,4.333333,1,7,29,7,7,NO
49,0,0,0,0,0,0,0,0,0,NO
47,186,8,132,16.5,1,34,54,10,23,NO
104,122,3,103,34.333333,1,51,19,11,40,NO
33,66,2,66,33,1,33,0,0,33,NO
25,0,0,0,0,0,0,0,0,0,NO
66,250,10,230,23,1,66,20,5,25,NO
18,0,0,0,0,0,0,0,0,0,NO
7,0,0,0,0,0,0,0,0,0,NO
53,9,1,9,9,1,9,0,0,9,NO
118,6,1,4,4,1,4,2,2,6,NO
79,0,0,0,0,0,0,0,0,0,NO
33,0,0,0,0,0,0,0,0,0,NO
71,0,0,0,0,0,0,0,0,0,NO
42,9,1,4,4,1,4,5,5,9,NO
12,44,2,37,18.5,1,35,7,5,22,NO
